Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar,Alternative_Navne
1666,1666,Ferieberettiget tillæg D(1),FAST,"Beløb,Reducer ej,",,"1,2,3,5,6",,Ja,Ja,3553,Ja,Nej,Nej,Før,Tillæg,13,,"13,202","11-Beløb,13-Reducer ej,",,
1667,1667,Ferieberettiget tillæg D(1),VARIABEL,"Beløb,",,"1,2,3,5,6",,Ja,,3554,Nej,Nej,Nej,Før,Tillæg,13,,"13,202","11-Beløb, ",,"Ferieberettiget tillæg D(1), Tax Recon. Refund Gross, Forældreorlov"
1668,1668,Ferieberettiget tillæg E(1),FAST,"Beløb,Reducer ej,",,"1,2,3,5,6",,Ja,Ja,3555,Ja,Nej,Nej,Før,Tillæg,13,,"13,202","11-Beløb,13-Reducer ej,",,
1669,1669,Ferieberettiget tillæg E(1),VARIABEL,"Beløb,",,"1,2,3,5,6",,Ja,,3556,Nej,Nej,Nej,Før,Tillæg,13,,"13,202","11-Beløb, ",,"Ferieberettiget tillæg E(1), Awards and Rewards, Ferieafholdelse nyansat"
1670,1670,Ferieberettiget tillæg red. ej,FAST,"Beløb,Reducer ej,",,,,Ja,MDLØN=1,3557,Ja,Nej,Nej,Før,Tillæg,13,,"13,332,2020","11-Beløb,13-Reducer ej,",,
1671,1671,Ferieberettiget tillæg red. ej,FAST,"Beløb,Reducer ej,",,,,Ja,MDLØN=1,3558,Ja,Nej,Nej,Før,Tillæg,13,,"13,332,2020","11-Beløb,13-Reducer ej,",,
1677,1677,Delbarsel uden løn,FRAVÆR,"Timer,",,,,Ja,,3559,Ja,Ja,Nej,Før,,"200,13, ",,"13,27","9-Timer, ",,
1678,1678,Barselsorlov uden løn,FRAVÆR,"Timer,",,,,Nej,,3575,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"13,27","9-Timer, ",,
1679,1679,Barselsorlov uden løn,FRAVÆR,"Antal dage,",,,,Nej,,3576,Ja,Nej,Nej,Før,Tillæg,,,27,"9-Antal dage, ",,
1680,1680,Sygdom med løn,FRAVÆR,"Antal dage,",,,,Nej,,3577,Ja,Nej,Nej,Før,Tillæg,,,34,"9-Antal dage, ",,
1681,1681,Barn syg,FRAVÆR,"Dage,",,,,Nej,,3581,Ja,Nej,Nej,Før,Tillæg,,,34,"9-Dage, ",,
1682,1682,Barn syg,FRAVÆR,"Timer,",,,,Nej,,3582,Ja,Nej,Nej,Før,Tillæg,,,34,"9-Timer, ",,
1683,1683,Sygdom ifm. graviditet,FRAVÆR,"Dage,",,,,Nej,,3583,Ja,Nej,Nej,Før,Tillæg,,,34,"9-Dage, ",,
1684,1684,Sygdom ifm. arbejdsskade,FRAVÆR,"Dage,",,,,Nej,,3588,Ja,Nej,Nej,Før,Tillæg,,,34,"9-Dage, ",,
1686,1686,"Fri, egen regning",FRAVÆR,"Dage,",,"1,2,3,4,5,6",,Nej,,3595,Ja,Nej,Nej,Før,,13,,"13,27","9-Dage, ",,
1687,1687,"Ferie, egen regning",FRAVÆR,"dage,",,"1,2,3,4,5,6",,Nej,,3600,Ja,Nej,Nej,Før,,13,,"13,27","9-dage, ",,
1688,1688,Sygdom ifm. arbejdsskade,FRAVÆR,"Timer,",,,,Nej,,3604,Ja,Nej,Nej,Før,Tillæg,,,23,"9-Timer, ",,
11688,1688,"Fri, egen regning",FRAVÆR,"Timer,",Per9900,,,Ja,,1688,Ja,Nej,Nej,Før,Fradrag,"200,200,13",,"13,26","9-Timer, ",,
1689,1689,Sygefravær træk,FRAVÆR,"Timer i input,",,,,Nej,,3606,Ja,Ja,Ja,Før,Fradrag,"200,13, ",,"13,27","9-Timer i input, ",,
1694,1694,Sygdom med løn,FRAVÆR,"Timer,",,,,Nej,,3609,Ja,Nej,Nej,Før,Tillæg,,,34,"9-Timer, ",,
1695,1695,Træk for ferie,VARIABEL,"Timer,",,"1,2,3,4,5,6",,Nej,,3611,Ja,Nej,Nej,Før,Fradrag,13,,"13,26","9-Timer, ",,
1697,1697,Time fradrag,FRAVÆR,"Timer,",,,,Nej,,3621,Ja,Nej,Nej,Før,,13,,"13,27","9-Timer, ",,
1698,1698,Time fradrag,VARIABEL,"Timer,",,,,Nej,,3622,Ja,Nej,Nej,Før,,13,,"13,27","9-Timer, ",,
1700,1700,Overarbejde timeløn,VARIABEL,"Antal timer,",Per9900/normtid. ,"2,3,5,6",,Ja,,3623,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"10,13,36,36","9-Antal timer, ",,"Overarbejde timeløn, Sygdom uden løn, Flex over max"
1701,1701,Overtidstillæg beløb,VARIABEL,"Beløb,",Beløb i input,"2,3,5,6",,Ja,,3630,Ja,Nej,Nej,Før,Tillæg,13,,"13,36","11-Beløb, ",,"Overtime Lump Sum, Overtidstillæg beløb/3 timer, Tillæg ifm merarb.incl. bonus"
1710,1710,Overtidstillæg pct 1,VARIABEL,"Antal timer,",Per9900/normtid * Pct. på Res1710.,"2,3,5,6",,Ja,,3631,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"10,13,36,36","9-Antal timer, ",,"Overtidstillæg pct 1, Overtime Extra Pay (30%), Suppl. weekday 18-24"
1711,1711,Overtidstillæg pct 2,VARIABEL,"Antal timer,",Per9900/normtid * Pct. på Res1711.,"2,3,5,6",,Ja,,3632,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"10,13,36,36","9-Antal timer, ",,"Overtidstillæg pct 2, Suppl. weekday 00-08, Overtime Extra Pay (50%)"
1712,1712,Overtidstillæg pct 4,VARIABEL,"Antal timer,",Timesats * Pct  på Res1712. ,"2,3,5,6",,Ja,,3633,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"10,13,36,36","9-Antal timer, ",,"Overtime Extra Pay (80%), Overtime 100%, Overtime across midnight 29Apr"
1713,1713,Overtidstillæg pct 5,VARIABEL,"Antal timer,",Timesats * Pct. på Res1713. ,"2,3,5,6",,Ja,,3634,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"10,13,36,36","9-Antal timer, ",,"Overtime Extra Pay (100%), Overtidstillæg, Afsp. saldo"
1714,1714,Overtidstillæg pct 6,VARIABEL,"Antal timer,",Timesats * Pct. på Res1714. ,"2,3,5,6",,Ja,,3635,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"10,13,36,36","9-Antal timer, ",,"Overtime Extra Pay (130%), Tillæg 3, Service work hverdage 165%"
1715,1715,Overtidstillæg pct 3,VARIABEL,"Antal timer,",Per9900/normtid * Pct. på Res1715.,"2,3,5,6",,Ja,,3636,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"10,13,36,36","9-Antal timer, ",,"Overtidstillæg pct 3, Overtime Extra Pay (150%), Overtid 100%"
1716,1716,Overtidstillæg pct 7,VARIABEL,"Antal timer,",Timesats * Pct. på Res1716.,"2,3,5,6",,Ja,,3640,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"10,13,36,36","9-Antal timer, ",,"Overtime Extra Pay (180%), Overtime Extra Pay (180%), Tillæg 4"
1720,1720,Særlig ordning AM/NETTO,FAST,,Res1720,,,Nej,,3641,Ja,Nej,Nej,Før,Tillæg,13,,,,,
1721,1721,Særlig ordning AM/NETTO,FAST,"Grundlag,",Res1720,,,Nej,,3642,Nej,Nej,Nej,Før,Tillæg,13,,,"11-Grundlag, ",,
1723,1723,Særlig ordning AM/NETTO,VARIABEL,"Beløb,",,,,Nej,,3643,Nej,Nej,Nej,Før,Tillæg,13,,,"11-Beløb, ",,"Særlig ordning AM/NETTO, Dusør, Særlig opsparing (april)"
1724,1724,Særlig ordning hensæt,VARIABEL,"Antal,Beløb,",,,,Nej,,3644,Nej,Nej,Nej,Før,Fradrag,13,,,"9-Antal,11-Beløb,",,
1725,1725,Særlig ordning lb.opsparing,FAST,"Antal,",Res4004 /12,,,Nej,,3645,Nej,Nej,Nej,Før,Fradrag,13,,,"9-Antal, ",,
1728,1728,Særlig ordning afholdt,VARIABEL,"Antal dage,",Res4004,,,Nej,,3650,Nej,Nej,Nej,Før,Fradrag,13,,,"9-Antal dage, ",,"Særlig ordning afholdt, S-dag 29/2,1/3-24, S-dag 29/1,12/2-24"
1730,1730,Særlig ordning AM/NETTO,VARIABEL,"Beløb,Antal,",,,,Nej,,3651,Nej,Nej,Nej,Før,Tillæg,13,,,"11-Beløb,9-Antal,",,
1740,1740,Retræteordning,FAST,"Procent,",,"1,2,3,4,5,6",,Ja,Ja,3652,Ja,Nej,Nej,Før,Tillæg,13,,13,"12-Procent, ",,
1741,1741,Retræteordning,FAST,"Grundlag,Procent,",,"1,2,3,4,5,6",,Ja,Ja,3653,Ja,Nej,Nej,Før,Tillæg,13,,13,"11-Grundlag,12-Procent,",,
1742,1742,Retræteordning regulering,VARIABEL,"Beløb,",,"1,2,3,4,5,6",,Ja,,3654,Ja,Nej,Nej,Før,Tillæg,13,,13,"11-Beløb, ",,"Retræteordning regulering, Sygeløn 21/4 - 31/5, Sygedag"
1750,1750,Overarbejde Timeløn+tillæg 1,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1750),,,Ja,,3655,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,"Overarbejde 1-2 klokketime, Overtid, time + tillæg udbet., Overtid, time + tillæg udbet."
1751,1751,Overarbejde Timeløn+tillæg 2,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1751),,,Ja,,3656,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,"Overarbejde 3-4 t, Overtid sats 2, Overarbejde 3-4 klokketime"
1752,1752,Overarbejde Timeløn+tillæg 3,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1752),,,Ja,,3657,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,"Overarbejde 5+  klokketime, Overtid sats 3, Overtid sats 3"
1753,1753,Overarbejde Timeløn+tillæg 4,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1753),,,Ja,,3658,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,"Overtid, time + tillæg udbet., Overtid, time + tillæg udbet., Overarb. på hverdagsfridag"
1754,1754,Overarbejde Timeløn+tillæg 5,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1754),,,Ja,,3659,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,"Facility vagtordning, overtid, Facility vagtordning, overtid, Overarb. søn-hellig før kl. 12"
1755,1755,Overarbejde Timeløn+tillæg 6,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1755),,,Ja,,3675,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,
1756,1756,Overarbejde Timeløn+tillæg 7,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1756),,,Ja,,3676,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,
1757,1757,Overarbejde Timeløn+tillæg 8,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1757),,,Ja,,3677,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,
1758,1758,Overarbejde Timeløn+tillæg 9,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1758),,,Ja,,3681,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,
1759,1759,Overarbejde Timeløn+tillæg 10,VARIABEL,"Antal timer,",Timer * ((Per9900/normtid) + Tillæg på Res1759),,,Ja,,3682,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"13,36,36","9-Antal timer, ",,
1760,1760,Vagttillæg antal,VARIABEL,"Antal,",Res1760,"2,3,5,6",,Ja,,3683,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal, ",,"Vagttillæg, Vagttillæg, Genetillæg atypisk rengøring"
1761,1761,Vagttillæg beløb,VARIABEL,"Beløb,",,"2,3,5,6",,Ja,,3688,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","11-Beløb, ",,"Vagttillæg beløb, Vagttillæg beløb, Lump Sum"
1762,1762,vagttillæg pct 1,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1762.,"2,3,5,6",,Ja,,3695,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"On-Call Pay (50%), Overtidstillæg 75%, Lørdagstillæg 40%"
1763,1763,vagttillæg pct 2,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1763.,"2,3,5,6",,Ja,,3700,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"On-Call Pay (80%), Overtidstillæg 100%, On-Call Pay (50%+30%)"
1764,1764,vagttillæg pct 3,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1764.,"2,3,5,6",,Ja,,3704,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"On-Call Pay (100%+50%), Lørdagstillæg 60%, On-Call Pay (100%)"
1765,1765,vagttillæg pct 4,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1765.,"2,3,5,6",,Ja,,3705,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"On-Call Pay (100%+80%), On-Call Pay (180%), Ekstra timer SSG"
1766,1766,vagttillæg pct 5,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1766.,"2,3,5,6",,Ja,,3706,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"On-Call Pay (200%), On-Call Pay (100%+100%), On-Call Gross-up (100%+100%)"
1767,1767,vagttillæg pct 6,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1767.,"2,3,5,6",,Ja,,3709,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"On-Call Gross-up (100%+130%), On-Call Pay (100%+130%), On-Call Pay (180%)"
1770,1770,Skifteholdstillæg antal,VARIABEL,"Antal,",Res1770,"2,3,5,6",,Ja,,3711,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal, ",,"Skifteholdstillæg antal, Døgnskifttillæg kl. 03, Vagttillæg"
1771,1771,Skifteholdstillæg beløb,VARIABEL,"Beløb,",,"2,3,5,6",,Ja,,3721,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","11-Beløb, ",,"Ordered Change of Shifts, Skifteholdstillæg beløb, Taxable Lodging Allowance"
1772,1772,Skifteholdstillæg pct 1,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1772.,"2,3,5,6",,Ja,,3722,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"Weekend hours Supervisor (25%), Hverd. man-fre 8-15.59, Overarbejde udb. 43,5%"
1773,1773,Skifteholdstillæg pct 2,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1773.,"2,3,5,6",,Ja,,3723,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"Public Holiday Supervisor (100, 100% Shift Compensation, Hverd. man-fre 16-23.59"
1774,1774,Skifteholdstillæg pct 3,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1774.,"2,3,5,6",,Ja,,3730,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"Shift Pay (30%), Skifteholdstillæg 90%, Shift Pay (30%)"
1775,1775,Skifteholdstillæg pct 4,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1775.,"2,3,5,6",,Ja,,3731,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"Shift Pay (50%), Skifteholdstillæg 100%, Skifteholdstillæg 100%"
1776,1776,Skifteholdstillæg pct 5,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1776.,"2,3,5,6",,Ja,,3732,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"Shift Pay (80%), Week/Hell 16-23.59, Rådighedsvagt 12 & 16"
1777,1777,Skifteholdstillæg pct 6,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1777.,"2,3,5,6",,Ja,,3733,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"Shift Pay (100%), Kørsel på rådighedsvagt, Week/Hell 00-07-59"
1778,1778,Skifteholdstillæg pct 7,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1778,"2,3,5,6",,Ja,,3734,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"Shift Pay (130%), Weekendtillæg 300%, Pålagt nattevagt 00-06"
1779,1779,Skifteholdstillæg pct 8,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1779,,,Ja,,3735,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,"Forskudt tid alle dage 30%, On-Call Pay (100%+0%), On-Call Pay (100%+0%)"
1780,1780,Skifteholdstillæg pct 9,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1780,,,Ja,,3736,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,
1781,1781,Skifteholdstillæg pct 9,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1781,,,Ja,,3740,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,
1782,1782,Skifteholdstillæg pct 9,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1782,,,Ja,,3741,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,
1783,1783,Skifteholdstillæg pct 10,VARIABEL,"Antal timer,",Timesats månedsløn * Pct. på Res1783,,,Ja,,3742,Ja,Nej,Nej,Før,Tillæg,13,,"13,35","9-Antal timer, ",,
1785,1785,Forskudttid Timeløn % 1,VARIABEL,"Antal timer,",9905+9906 * (100% + Pct  på Res1785),,,Ja,,3743,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"10,13,210,332,2020","9-Antal timer, ",,"Overtid 150 %, Forskudt tid alle dage 30%, Overtid 150 %"
1786,1786,Forskudttid Timeløn % 2,VARIABEL,"Antal timer,",9905+9906 *(100% + Pct på Res1786),,,Ja,,3744,Ja,Ja,Ja,Før,Tillæg,"200,13, ",,"10,13,210,332,2020","9-Antal timer, ",,
1790,1790,Tjenestefri med timeløn,VARIABEL,"Antal timer,",Pers.9905/Res1100,,,Ja,,3745,Nej,Ja,Nej,Før,Tillæg,"200,13, ",,"13,23","9-Antal timer, ",,
1791,1791,Betalt frihed med timeløn,VARIABEL,"Antal timer,",Pers.9905/Res1100,,,Ja,,3750,Nej,Ja,Nej,Før,Tillæg,"200,13, ",,"13,23","9-Antal timer, ",,"Udbetaling 15 feriedage, Betalt frihed med timeløn, Ferie uden løn"
1792,1792,Betalt fridag med timeløn,VARIABEL,"Antal timer,",Pers.9905/Res1100,,,Ja,,3751,Nej,Ja,Nej,Før,Tillæg,"200,13, ",,"13,23","9-Antal timer, ",,
1800,1800,Fradrag før skat 1,FAST,"Procentsats,",Grundlag 3200,,,Ja,,3752,Ja,Nej,Ja,Før,Fradrag,13,,13,"12-Procentsats, ",,
1801,1801,Fradrag før skat 2,FAST,"Procentsats,",Grundlag 3200,,,Ja,,3753,Ja,Nej,Ja,Før,Fradrag,13,,13,"12-Procentsats, ",,
1802,1802,Fradrag før skat 3,FAST,"Procentsats,",Grundlag 3200,,,Ja,,3754,Ja,Nej,Ja,Før,Fradrag,13,,13,"12-Procentsats, ",,
1803,1803,Fradrag før skat 4,FAST,"Procentsats,",Grundlag 3200,,,Ja,,3755,Ja,Nej,Ja,Før,Fradrag,13,,,"12-Procentsats, ",,
1805,1805,Fradrag før skat 1a,VARIABEL,"Timer,Sats,",,,,Ja,,3756,Ja,Nej,Ja,Før,Fradrag,13,,13,"9-Timer,10-Sats,",,"30 % timer (Fradrag), Deduct teamshift changed - 30%, Fradrag for 56 timers ferie"
1806,1806,Fradrag før skat 1b,VARIABEL,"Timer,Sats,",,,,Ja,,3757,Ja,Nej,Ja,Før,Fradrag,13,,13,"9-Timer,10-Sats,",,"60 % timer (Fradrag), Deduct teamshift changed - 60%, Bestyrelseshonorar 50%"
1807,1807,Fradrag før skat 1c,VARIABEL,"Timer,Sats,",,,,Ja,,3758,Ja,Nej,Ja,Før,Fradrag,13,,13,"9-Timer,10-Sats,",,
1808,1808,Fradrag før skat 1d,VARIABEL,"Timer,Sats,",,,,Ja,,3775,Ja,Nej,Ja,Før,Fradrag,13,,13,"9-Timer,10-Sats,",,"Hjemmevagt tillæg hverdag (Fra, On-call duty, weekday (deduct), Hjemmevagt tillæg hverdag (Fra"
1809,1809,Fradrag før skat 1a,VARIABEL,"Timer,Sats,",,,,Ja,,3776,Ja,Nej,Ja,Før,Fradrag,13,,13,"9-Timer,10-Sats,",,"Hjemmevagt tillæg weekend (Fra, On-call duty, weekend (deduct), Hjemmevagt tillæg weekend (Fra"
1810,1810,Fradrag før skat 1f,VARIABEL,"Timer,Sats,",,,,Ja,,3777,Ja,Nej,Ja,Før,Fradrag,13,,13,"9-Timer,10-Sats,",,
1811,1811,Fradrag før skat 1g,VARIABEL,"Timer,Sats,",,,,Ja,,3788,Ja,Nej,Ja,Før,Fradrag,13,,13,"9-Timer,10-Sats,",,
1820,1820,Ops. deltimer,VARIABEL,"Timer,",,,,Nej,,3795,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,
1821,1821,Afh. deltimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3800,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,
1822,1822,Udb. deltimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3800,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"13,432","9-Timer, ",,
1824,1824,Ops. skiftetimer,VARIABEL,"Timer,",,,,Nej,,3804,Nej,Nej,Nej,Før,,,,,"9-Timer, ",,
1825,1825,Afh. skiftetimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3805,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,
1826,1826,Udb. skiftetimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3806,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"13,432","9-Timer, ",,
1828,1828,Ops. rådigshedstimer,VARIABEL,"Timer,",,,,Nej,,3809,Nej,Nej,Nej,Før,,,,,"9-Timer, ",,
1829,1829,Afh. rådigshedstimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3811,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,
1830,1830,Udb. rådigshedstimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3812,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"13,432","9-Timer, ",,
1832,1832,Ops. overarbejdstimer,VARIABEL,"Timer,",,,,Nej,,3813,Nej,Nej,Nej,Før,,,,,"9-Timer, ",,
1833,1833,Afh. overarbejdstimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3821,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,
1834,1834,Udb. overarbejdstimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3821,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"13,432","9-Timer, ",,
1836,1836,Ops. arb.tidkompensationstimer,VARIABEL,"Timer,",,,,Nej,,3822,Nej,Nej,Nej,Før,,,,,"9-Timer, ",,
1837,1837,Afh. arb.tidkompensationstimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3822,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,
1838,1838,Udb. arb.tidkompensationstimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3823,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"13,432","9-Timer, ",,
1840,1840,Ops. flextimer,VARIABEL,"Timer,",,,,Nej,,3830,Nej,Nej,Nej,Før,,,,,"9-Timer, ",,"Ops. flextimer, Flextimer, Flex opsparing"
1841,1841,Afh. flextimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3831,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,"Afh. flextimer, Flex afvikling, Flex afvikling"
1842,1842,Udb. flextimer,VARIABEL,"Timer,",Per9905 + Per9906/Res1100,,,Ja,,3832,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"13,432","9-Timer, ",,"Udb. flextimer, Udb. flextimer, Udbetaling af flex"
42100,2100,Timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,2100,Nej,Ja,Ja,Før,,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,"Normal 13/3, Syg med løn (HK), Normal 14/3"
42105,2105,Personligt tillæg,VARIABEL,"Timer,Sats,",,,,Nej,,2105,Nej,Nej,Nej,Før,,13,,"332,202","9-Timer,10-Sats,",,"Løntillæg telefon, Personligt tillæg overtid, Reg. HK Overtid 50%"
42109,2109,Regulering,VARIABEL,"Timer,Sats,",,,,Nej,,2109,Nej,Nej,Nej,Før,,13,,2020,"9-Timer,10-Sats,",,
42110,2110,Bonus,VARIABEL,"Timer,Sats,",,,,Nej,,2110,Nej,Nej,Nej,Før,,13,,,"9-Timer,10-Sats,",,"Bonus, Bonus - ej pensionsgivende, Bonus / Goalsharing"
42113,2113,Bonus 1,VARIABEL,"Timer,Sats,",,,,Nej,,2113,Nej,Nej,Nej,Før,,13,,,"9-Timer,10-Sats,",,
42115,2115,SH. Godtgørelse,VARIABEL,"Timer,Sats,",,,,Nej,,2115,Nej,Ja,Ja,Før,,"200,13, ",,24,"9-Timer,10-Sats,",,
42120,2120,Overtid 50 %,VARIABEL,"Timer,Sats,",,,,Nej,,2120,Nej,Nej,Nej,Før,,13,,"36,36","9-Timer,10-Sats,",,"Overtid 50 %, OT 1.-3. t. - 50%, Overtid 150 % marts"
42125,2125,Overtid 100 %,VARIABEL,"Timer,Sats,",,,,Nej,,2125,Nej,Nej,Nej,Før,,13,,"36,36","9-Timer,10-Sats,",,"Tillæg 1. Maj, OT Lørdag 1.-3.time, Kr. himmelfartsdag"
42130,2130,Forskudt tid,VARIABEL,"Timer,Sats,",,,,Nej,,2130,Nej,Nej,Nej,Før,,13,,35,"9-Timer,10-Sats,",,
42195,2195,Udbetal feriefritimer,VARIABEL,"Timer,Sats,",,,,Nej,,2195,Nej,Nej,Nej,Før,Tillæg,13,,"23,23","9-Timer,10-Sats,",,"Udbetal feriefritimer, Udbetal feriefritimer 37, Feriefridag HK"
42200,2200,Timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,2200,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
42205,2205,Personligt tillæg,VARIABEL,"Timer,Sats,",,,,Nej,,2205,Nej,Nej,Nej,Før,Tillæg,13,,"332,202","9-Timer,10-Sats,",,
42209,2209,Regulering,VARIABEL,"Timer,Sats,",,,,Nej,,2209,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
