Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar,Alternative_Navne
21368,1350,Genebetaling % MD,VARIABEL,Antal,Per9900  * Pct. på Res21368,nan,nan,Ja,nan,1350,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,"Overarbejde,  Overarbejde beløb"
21369,1350,Genebetaling % MD,VARIABEL,Antal,Per9900  * Pct. på Res21369,nan,nan,Ja,nan,1350,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,Overtime Extra Pay (80%)
51351,1351,Genebetaling % MD,FAST,Antal,Per9900  * Pct. på Res1351,nan,nan,Ja,nan,1351,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,
1352,1352,Genebetaling % MD,VARIABEL,Antal,Per9900  * Pct. på Res1352,nan,nan,Ja,nan,1550,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,Feriefritimer udb.
21350,1350,Genebetaling % MD,VARIABEL,Antal,Per9900  * Pct. på Res21350,nan,nan,Ja,nan,1350,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,Søndagstillæg/Helligdagstillæg
21351,1351,Genebetaling % MD,VARIABEL,Antal,Per9900  * Pct. på Res21351,nan,nan,Ja,nan,1351,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,
21352,1352,Genebetaling % MD,VARIABEL,Antal,Per9900  * Pct. på Res21352,nan,nan,Ja,nan,1352,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,Udbetaling feriedage
1353,1353,Genebetaling % MD,FAST,Antal,Per9900  * Pct. på Res1353,nan,nan,Ja,nan,1550,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,Overfør afspadsering
21355,1355,Genebetaling % MD,FAST,Antal,Per9900  * Pct. på Res21355,nan,nan,Ja,nan,1355,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,
21356,1356,Genebetaling % MD,FAST,Antal,Per9900  * Pct. på Res21356,nan,nan,Ja,nan,1356,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,"Avis,  Aviser"
21357,1357,Genebetaling % MD,FAST,Antal,Per9900  * Pct. på Res21357,nan,nan,Ja,nan,1357,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,
1354,1354,Genebetaling % MD,FAST,Antal,Per9900  * Pct. på Res1354,nan,nan,Ja,nan,1550,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal,nan,
1355,1355,Overtidstillæg pct. 3,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res1355,nan,nan,Ja,nan,1550,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,"Repatriation allowance,  Bonus"
11370,1355,Overtidstillæg pct. A,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11370,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,"Value Company car,  Værdi af fri bil regulering"
11371,1355,Overtidstillæg pct. B,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11371,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,"Provision,  Tillæg"
11372,1355,Overtidstillæg pct. C,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11372,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,
11373,1355,Overtidstillæg pct. D,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11373,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,
11374,1355,Overtidstillæg pct. E,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11374,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,Timeløn ekstra
11375,1355,Overtidstillæg pct. F,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11375,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,Overtime Extra Pay 4 (130%)
11376,1355,Overtidstillæg pct. G,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11376,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,
11377,1355,Overtidstillæg pct. H,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11377,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,
11378,1355,Overtidstillæg pct. I,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11378,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,
11379,1355,Overtidstillæg pct. J,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11379,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,Gruppeliv
11380,1355,Overtidstillæg pct. K,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11380,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,"Teknikker tillæg,  Vagttillæg morgen"
11381,1355,Overtidstillæg pct. L,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11381,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 35, 36, 36",9-Antal timer,nan,
11382,1355,Overtidstillæg pct. M,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11382,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,"Feriekort udbetaling nettofp.,  Feriepenge udbetaling"
11383,1355,Overtidstillæg pct. N,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11383,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,
11384,1355,Overtidstillæg pct. O,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11384,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,"Hjemmevagt tillæg weekend (Fra,  On-call duty,  weekend (deduct)"
11385,1355,Overtidstillæg pct. P,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res11385,nan,nan,Ja,nan,1355,Ja,Nej,Ja,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,
1356,1356,Overtidstillæg pct. 4,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res1356,nan,nan,Ja,nan,1551,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,130%
1357,1357,Overtidstillæg pct. 5,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res13857,nan,nan,Ja,nan,1551,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,Værdi af gruppeliv
1358,1358,Overtidstillæg pct. 6,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res1358,nan,nan,Ja,nan,1551,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,Værdi af fri kost
1359,1359,Overtidstillæg pct. 7,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res1359,nan,nan,Ja,nan,1551,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,
1360,1360,Tillæg 1 timer * sats,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,1551,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","9-Antal timer, 10-Sats",nan,Overtid funktionær
43360,1360,Overarbejde pct. A,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43360,nan,nan,Ja,nan,1360,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1361,1361,Tillæg 2 timer * sats,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,1551,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","9-Antal timer, 10-Sats",nan,Shift Pay (100%)
43361,1361,Overarbejde pct. B,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43361,nan,nan,Ja,nan,1361,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,Antal km
1362,1362,Tillæg 3 timer * sats,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,1551,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","9-Antal timer, 10-Sats",nan,
43362,1362,Overarbejde pct. C,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43362,nan,nan,Ja,nan,1362,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,Pensionsgrundlag
1363,1363,Tillæg 4 timer * sats,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,1551,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","9-Antal timer, 10-Sats",nan,On-Call Pay (50%)
43363,1363,Overarbejde pct. D,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43363,nan,nan,Ja,nan,1363,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1364,1364,Tillæg 5 timer * sats,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,1551,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","9-Antal timer, 10-Sats",nan,Lump Sum
43364,1364,Overarbejde pct. E,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43364,nan,nan,Ja,nan,1364,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1365,1365,Overtidstillæg 1,VARIABEL,Antal timer,Res1365,nan,nan,Ja,nan,1555,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 36, 36",9-Antal timer,nan,"Flexvalg Bus/togkort,  Transport"
43365,1365,Overarbejde pct. F,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43365,nan,nan,Ja,nan,1365,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,Udb Ferietillæg ekstra
1366,1366,Overtidstillæg 2,VARIABEL,Antal timer,Res1366,nan,nan,Ja,nan,1559,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 36, 36",9-Antal timer,nan,"Hjemmevagt tillæg hverdag (Fra,  On-call duty,  weekday (deduct)"
43366,1366,Overarbejde pct. G,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43366,nan,nan,Ja,nan,1366,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1367,1367,Overtidstillæg 3,VARIABEL,Antal timer,Res1367,nan,nan,Ja,nan,1575,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 36, 36",9-Antal timer,nan,
43367,1367,Overarbejde pct. H,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43367,nan,nan,Ja,nan,1367,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,Value Health Insurance
1368,1368,Overtidstillæg 4,VARIABEL,Antal timer,Res1368,nan,nan,Ja,nan,1583,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 36, 36",9-Antal timer,nan,
43368,1368,Overarbejde pct. I,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43368,nan,nan,Ja,nan,1368,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1369,1369,Overtidstillæg,VARIABEL,Antal timer,Res1369,nan,nan,Ja,nan,1589,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 36, 36",9-Antal timer,nan,Personalegode Husleje
43369,1369,Overarbejde pct. J,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res43369,nan,nan,Ja,nan,1369,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1370,1370,Tillæg 1.0 med sats i tabel,VARIABEL,Antal timer,Pers9935/Res1370,"2, 3, 6",nan,Ja,nan,1605,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,"Flexvalg SATS,  Massage,  sundhed og coaching"
1371,1371,Tillæg 1 med sats i tabel,VARIABEL,Antal timer,Res1371,"2, 3, 6",nan,Ja,nan,1607,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,
1372,1372,Tillæg 2.0 med sats i tabel,VARIABEL,Antal timer,Pers9936/Res1372,"2, 3, 6",nan,Ja,nan,1607,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,
1373,1373,Tillæg 2 med sats i tabel,VARIABEL,Antal timer,Res1373,"2, 3, 6",nan,Ja,nan,1607,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,Feriefridage udbetaling
1374,1374,Tillæg 3.0 med sats i tabel,VARIABEL,Antal timer,Pers9937/Res1374,"2, 3, 6",nan,Ja,nan,1688,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,
1375,1375,Tillæg 3 med sats i tabel,VARIABEL,Antal timer,Res1375,"2, 3, 6",nan,Ja,nan,2100,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,"Seniordage udbetalt,  Aftalefridage udbetalt"
1376,1376,Tillæg 4.0 med sats i tabel,VARIABEL,Antal timer,Pers9938/Res1376,"2, 3, 6",nan,Ja,nan,2105,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,
1377,1377,Tillæg 4 med sats i tabel,VARIABEL,Antal timer,Res1377,"2, 3, 6",nan,Ja,nan,2109,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,Udbetaling af senior fri
41376,1376,Tillæg 6 med sats i tabel,VARIABEL,Antal timer,Pers9965/Res41376,"2, 3, 6",nan,Ja,nan,1376,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,Feriepenge indev. år (dage)
41377,1377,Tillæg 7 med sats i tabel,VARIABEL,Antal timer,Pers9966/Res41377,"2, 3, 6",nan,Ja,nan,1377,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,"Vinklub,  NNIT Event"
1378,1378,Tillæg 5.0 med sats i tabel,VARIABEL,Antal timer,Pers9939/Res1378,"2, 3, 6",nan,Ja,nan,2115,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,
1379,1379,Tillæg 5 med sats i tabel,VARIABEL,Antal timer,Res1379,"2, 3, 6",nan,Ja,nan,2120,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020",9-Antal timer,nan,
1380,1380,Overtidstillæg pct. 1,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res1380,"2, 3, 5, 6",nan,Ja,nan,2125,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,
1381,1381,Overtidstillæg pct. 2,VARIABEL,Antal timer,Per9900/normtid * Pct. på Res1381,"2, 3, 5, 6",nan,Ja,nan,2130,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 13, 36, 36",9-Antal timer,nan,
1383,1383,Overtidstillæg pct. 1 timeløn,VARIABEL,Antal timer,Per9905* Pct. på Res1383,nan,nan,Ja,nan,2195,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,Feriefridage udbetalt
1384,1384,Overtidstillæg pct. 1 timeløn,VARIABEL,Antal timer,Per9905 * Pct. på Res1384,nan,nan,Ja,nan,2200,Ja,Ja,Nej,Før,tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,24/7 Weekend høj takst
1385,1385,Overtidstillæg pct. 1 timeløn,VARIABEL,Antal timer,Per9905+9906* Pct. på Res1385,"2, 3, 6",nan,Ja,nan,2205,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,Forskudt tid alle dage 30%
1386,1386,Overtidstillæg pct. 2 timeløn,VARIABEL,Antal timer,Per9905+9906* Pct. på Res1386,"2, 3, 6",nan,Ja,nan,2209,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,"Feriefridage udbetalt,  Udbetaling 6. ferieuge"
1389,1389,Overtidstillæg pct. 1 U/ferie,VARIABEL,Antal timer,Per 9900/normtid * pct fra Res. 1389,nan,nan,Nej,nan,2210,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 36, 36",9-Antal timer,nan,
1390,1390,Overtidstillæg pct. 1a timeløn,VARIABEL,Antal timer,Per9905  * Pct. på Res1390,"2, 3, 6",nan,Ja,nan,2213,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1391,1391,Overtidstillæg pct. 2a timeløn,VARIABEL,Antal timer,Per9905  * Pct. på Res1391,"2, 3, 6",nan,Ja,nan,2215,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1392,1392,Overtidstillæg pct. 3a timeløn,VARIABEL,Antal timer,Per9905 Pct. på Res1392,"2, 3, 6",nan,Ja,nan,2220,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,"Bonus,  On-Call Allowance"
1393,1393,Overtidstillæg pct. 4a timeløn,VARIABEL,Antal timer,Per9905 Pct. på Res1393,"2, 3, 6",nan,Ja,nan,2225,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1394,1394,Overtidstillæg pct. 5a timeløn,VARIABEL,Antal timer,Per9905 Pct. på Res1394,"2, 3, 6",nan,Ja,nan,2230,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1395,1395,Overtidstillæg pct. timeløn+,VARIABEL,Antal timer,Res1395,"2, 3, 6",nan,Ja,nan,2295,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1396,1396,Overtidstillæg pct. timeløn+,VARIABEL,Antal timer,Res1396,"2, 3, 6",nan,Ja,nan,2300,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,"Forsikring & Aviser,  DSB erhvervskort"
1397,1397,Overtidstillæg pct. timeløn+,VARIABEL,Antal timer,Res1397,"2, 3, 6",nan,Ja,nan,2300,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"10, 13, 36, 36",9-Antal timer,nan,
1399,1399,Overtidstillæg pct. timeløn -F,VARIABEL,Antal timer,Per 9905/Res1100 * pct. Fra Res 1399,nan,nan,Nej,nan,2302,Ja,Nej,Nej,Før,Tillæg,13,nan,"10, 36, 36",9-Antal timer,nan,
1400,1400,Hensat afspadsering 1:1,VARIABEL,Timer, Hensætter timer 1*1,nan,nan,Nej,nan,2310,Nej,Nej,Nej,nan,nan,nan,nan,210,9-Timer,nan,"Kompensation telefon,  Kompensation fri telefon"
1401,1401,"Hensat afspadsering 1 (1, 5)",VARIABEL,Timer," Hensætter timer 1*1, 5/Res1401",nan,nan,Nej,nan,2312,Nej,Nej,Nej,nan,nan,nan,nan,"37, 37",9-Timer,nan,Ferietimer 22/23
1402,1402,"Hensat afspadsering 2 (2, 0)",VARIABEL,Timer, Hensætter timer 1*2/Res1402,nan,nan,Nej,nan,2320,Nej,Nej,Nej,nan,nan,nan,nan,"37, 37",9-Timer,nan,6. ferieuge udbetalt
1403,1403,Hensat afspadsering,STILLINGSKATEGORI,nan,Tager timerne fra lønartstype 140 og hensætter til afspadsering,nan,nan,Nej,nan,2322,Nej,Nej,Nej,nan,nan,nan,nan,nan,nan,nan,
1404,1404,Hensat afspadsering/træk,STILLINGSKATEGORI,nan,Tager timerne fra lønartstype 140  og trækker i løn og hensætter timerne på afspadsering,nan,nan,Ja,nan,2330,Ja,Ja,Ja,Før,nan,"200, 13",nan,13,nan,nan,Sygeferiepenge grundlag
11404,1404,Hensat afspadsering,VARIABEL,Timer,Udbetaler antal timer med den gns. Timesats som ligger i afspadseringsbeløbet,nan,nan,Ja,nan,1404,Ja,Ja,Nej,nan,nan,200,nan,nan,9-Timer,nan,
41404,1404,Hensat afspadsering/træk,VARIABEL,Timer,Tager timerne fra lønartstype 140  og trækker i løn og hensætter timerne på afspadsering,nan,nan,Ja,nan,1404,Ja,Ja,Ja,Før,Fradrag,"200, 13",nan,13,9-Timer,nan,
41405,1404,Hensat afspadsering/træk,VARIABEL,Timer,Res41405,nan,nan,Ja,nan,1404,Ja,Ja,Ja,Før,Fradrag,"200, 13",nan,13,9-Timer,nan,"Udlæg,  Competition Clause"
1405,1405,Afspadsering afholdt,VARIABEL,Timer,nan,nan,nan,Nej,nan,2905,Nej,Nej,Nej,nan,nan,nan,nan,nan,9-Timer,nan,
1406,1406,Afspadsering afholdt,FRAVÆR,Timer,nan,nan,nan,Nej,nan,3000,Ja,Nej,Nej,nan,nan,nan,nan,nan,9-Timer,nan,
1407,1407,Afspadsering udbetalt,FRAVÆR,Timer,Per9900/9905,nan,nan,Ja,nan,3000,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,13432,9-Antal timer,nan,
1408,1408,"Hensat afspadsering 1 (1, 75)",VARIABEL,Timer," Hensætter timer 1*1, 75/Res1408",nan,nan,Nej,nan,3001,Nej,Nej,Nej,nan,nan,nan,nan,"37, 37",9-Timer,nan,Bonus
1409,1409,Afspadsering udbetalt,FRAVÆR,Timer,Udbetaler antal timer med den gns. Timesats som ligger i afspadseringsbeløbet,nan,nan,Ja,nan,3001,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,13432,9-Antal timer,nan,
1410,1410,Afspadsering udbetalt,VARIABEL,Timer,Per9900/9905,"2, 3, 6",nan,Ja,nan,3002,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,13432,9-Antal timer,nan,
1411,1411,Afspadsering udbetalt,VARIABEL,Timer,Res1411,nan,nan,Ja,nan,3003,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,13432,9-Antal timer,nan,
1412,1412,Afsp. udbt. (pct mdl),VARIABEL,Timer,Res1412 % af Månedsløn,nan,nan,Ja,nan,3003,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,13432,9-Antal timer,nan,
1415,1415,Afspadsering udb. saldo,VARIABEL,nan,Per9900/9905,"2, 3, 6",nan,Ja,nan,3004,Nej,Nej,Ja,Før,Tillæg,13,nan,13432,nan,nan,
1418,1418,Afspadsering auto udb. fratr.,STILLINGSKATEGORI,nan,nan,nan,nan,Ja,nan,3004,Ja,Nej,Ja,Før,Tillæg,13,nan,13432,nan,nan,
1419,1419,Afspadsering auto udb. fratr.,STILLINGSKATEGORI,nan,Per9900/9905,"2, 3, 6",nan,Ja,nan,3005,Ja,Nej,Ja,Før,Tillæg,13,nan,13432,nan,nan,
1420,1420,Afspadsering udb. saldo fratr.,VARIABEL,nan,Per9900/9905,"2, 3, 6",nan,Ja,nan,3006,Nej,Nej,Ja,Før,Tillæg,13,nan,13432,nan,nan,
1425,1425,Afspadsering/stop,FAST,nan,nan,nan,nan,Nej,nan,3009,Ja,Nej,Nej,nan,nan,nan,nan,nan,nan,nan,Shift Pay (5%)
1426,1426,Hensat afspadsering,STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,3010,Ja,Ja,Ja,nan,nan,200,nan,nan,nan,nan,
1427,1427,Afspadsering afholdt,VARIABEL,Antal timer,Udbetaler antal timer med den gns. Timesats som ligger i afspadseringsbeløbet,nan,nan,Ja,nan,3011,Ja,Ja,Ja,nan,nan,200,nan,nan,9-Antal timer,nan,
1428,1427,Afspadsering afholdt,VARIABEL,Antal timer,Udbetaler antal timer med den gns. Timesats som ligger i afspadseringsbeløbet,nan,nan,Ja,nan,3012,Ja,Ja,Ja,nan,nan,200,nan,nan,9-Antal timer,nan,
41427,1427,Afspadsering afholdt,VARIABEL,Antal timer,Res41427,nan,nan,Ja,nan,1427,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,13432,9-Antal timer,nan,
1428,1428,Afspadsering udbetalt,VARIABEL,Antal timer,Udbetaler antal timer med den gns. Timesats som ligger i afspadseringsbeløbet,nan,nan,Ja,nan,3021,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,13432,9-Antal timer,nan,
11428,1428,Afspadsering udbetalt,VARIABEL,Antal timer,Udbetaler antal timer med den gns. Timesats som ligger i afspadseringsbeløbet,nan,nan,Ja,nan,1428,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,13432,9-Antal timer,nan,"Udbetaling af firma fridage,  Payment of comp shift work vac"
1429,1429,Afspadsering auto. udbetal,STILLINGSKATEGORI,nan,Udbetaler antal timer udover max saldo med den gns. Timesats som ligger i afspadseringsbeløbet,nan,nan,Ja,nan,3022,Ja,Nej,Ja,Før,nan,13,nan,13432,nan,nan,
1430,1430,Salg af tid,VARIABEL,Enhed,Pers9900/Res1430,"2, 3, 6",nan,Ja,nan,3023,Ja,Nej,Nej,Før,Tillæg,13,nan,13332,9-Enhed,nan,
1443,1443,Tilkald,VARIABEL,Antal timer,Per9900,"2, 3, 6",nan,Ja,nan,3023,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal timer,nan,
1444,1444,Tilkald,VARIABEL,Antal timer,Per9900,"2, 3, 6",nan,Ja,nan,3030,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal timer,nan,Sygeferiepenge M/AM
1445,1445,Tillæg,VARIABEL,Antal timer,Pers9940/Res1445,"2, 3, 6",nan,Ja,nan,3031,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal timer,nan,
1446,1446,Tillæg,VARIABEL,Antal timer,Pers9941/Res1446,"2, 3, 6",nan,Ja,nan,3032,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal timer,nan,
1447,1447,Tillæg,VARIABEL,Antal timer,Pers9942/Res1447,"2, 3, 6",nan,Ja,nan,3033,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal timer,nan,
1448,1448,Tillæg,VARIABEL,Antal timer,Pers9943/Res1448,"2, 3, 6",nan,Ja,nan,3034,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35",9-Antal timer,nan,Ovf. Ekstra ferietillæg
